round,symbol,start_date,end_date,actual_return,Rank1,Rank2,Rank3,Rank4,Rank5,tied_assets_in_round
9,AEP,2022-10-14,2022-11-11,0.08746935340253457,0.0,1.0,0.0,0.0,0.0,0
9,AIZ,2022-10-14,2022-11-11,-0.1303006728630117,1.0,0.0,0.0,0.0,0.0,0
9,ALLE,2022-10-14,2022-11-11,0.26273380652649436,0.0,0.0,0.0,0.0,1.0,0
9,AMAT,2022-10-14,2022-11-11,0.4772903882740694,0.0,0.0,0.0,0.0,1.0,0
9,AMP,2022-10-14,2022-11-11,0.2894460226717673,0.0,0.0,0.0,0.0,1.0,0
9,AMZN,2022-10-14,2022-11-11,-0.057156220767072025,1.0,0.0,0.0,0.0,0.0,0
9,AVB,2022-10-14,2022-11-11,-0.014567674770407239,1.0,0.0,0.0,0.0,0.0,0
9,AVY,2022-10-14,2022-11-11,0.10402334541201164,0.0,0.0,1.0,0.0,0.0,0
9,AXP,2022-10-14,2022-11-11,0.13215781482649613,0.0,0.0,1.0,0.0,0.0,0
9,BDX,2022-10-14,2022-11-11,0.013217492294635293,1.0,0.0,0.0,0.0,0.0,0
9,BF-B,2022-10-14,2022-11-11,0.09000156961230579,0.0,1.0,0.0,0.0,0.0,0
9,BMY,2022-10-14,2022-11-11,0.07581402652277572,0.0,1.0,0.0,0.0,0.0,0
9,BR,2022-10-14,2022-11-11,0.006394231463953809,1.0,0.0,0.0,0.0,0.0,0
9,CARR,2022-10-14,2022-11-11,0.2907282063251253,0.0,0.0,0.0,0.0,1.0,0
9,CDW,2022-10-14,2022-11-11,0.19645438091641806,0.0,0.0,0.0,0.0,1.0,0
9,CE,2022-10-14,2022-11-11,0.2559069512362323,0.0,0.0,0.0,0.0,1.0,0
9,CHTR,2022-10-14,2022-11-11,0.21988184714360823,0.0,0.0,0.0,0.0,1.0,0
9,CNC,2022-10-14,2022-11-11,0.1045760430686406,0.0,0.0,1.0,0.0,0.0,0
9,CNP,2022-10-14,2022-11-11,0.12558212342973427,0.0,0.0,1.0,0.0,0.0,0
9,COP,2022-10-14,2022-11-11,0.13563637614836746,0.0,0.0,1.0,0.0,0.0,0
9,CTAS,2022-10-14,2022-11-11,0.16388637759391878,0.0,0.0,0.0,1.0,0.0,0
9,CZR,2022-10-14,2022-11-11,0.4752335125955279,0.0,0.0,0.0,0.0,1.0,0
9,DG,2022-10-14,2022-11-11,0.05300434184051681,0.0,1.0,0.0,0.0,0.0,0
9,DPZ,2022-10-14,2022-11-11,0.15497747925721062,0.0,0.0,0.0,1.0,0.0,0
9,DRE,2022-10-14,2022-11-11,0.0,1.0,0.0,0.0,0.0,0.0,0
9,DXC,2022-10-14,2022-11-11,0.08588278658311839,0.0,1.0,0.0,0.0,0.0,0
9,EWA,2022-10-14,2022-11-11,0.16448977467867001,0.0,0.0,0.0,1.0,0.0,0
9,EWC,2022-10-14,2022-11-11,0.14998334998334992,0.0,0.0,0.0,1.0,0.0,0
9,EWG,2022-10-14,2022-11-11,0.23535559647638477,0.0,0.0,0.0,0.0,1.0,0
9,EWH,2022-10-14,2022-11-11,0.08289060268494719,0.0,1.0,0.0,0.0,0.0,0
9,EWJ,2022-10-14,2022-11-11,0.1337097474716139,0.0,0.0,1.0,0.0,0.0,0
9,EWL,2022-10-14,2022-11-11,0.16896086369770597,0.0,0.0,0.0,1.0,0.0,0
9,EWQ,2022-10-14,2022-11-11,0.19584245076586423,0.0,0.0,0.0,0.0,1.0,0
9,EWT,2022-10-14,2022-11-11,0.15459539045246054,0.0,0.0,0.0,1.0,0.0,0
9,EWU,2022-10-14,2022-11-11,0.13702759100394155,0.0,0.0,0.0,1.0,0.0,0
9,EWY,2022-10-14,2022-11-11,0.24931290080786217,0.0,0.0,0.0,0.0,1.0,0
9,EWZ,2022-10-14,2022-11-11,0.0009829734948219148,1.0,0.0,0.0,0.0,0.0,0
9,FTV,2022-10-14,2022-11-11,0.1630758243066302,0.0,0.0,0.0,1.0,0.0,0
9,GOOG,2022-10-14,2022-11-11,-0.004630582424367182,1.0,0.0,0.0,0.0,0.0,0
9,GPC,2022-10-14,2022-11-11,0.1519162720507885,0.0,0.0,0.0,1.0,0.0,0
9,GSG,2022-10-14,2022-11-11,0.0317533364012886,1.0,0.0,0.0,0.0,0.0,0
9,HIG,2022-10-14,2022-11-11,0.13713948467858417,0.0,0.0,0.0,1.0,0.0,0
9,HIGH.L,2022-10-14,2022-11-11,0.05242189138184106,0.0,1.0,0.0,0.0,0.0,0
9,HST,2022-10-14,2022-11-11,0.10405802313732546,0.0,0.0,1.0,0.0,0.0,0
9,HYG,2022-10-14,2022-11-11,0.04509789960840159,1.0,0.0,0.0,0.0,0.0,0
9,IAU,2022-10-14,2022-11-11,0.07667629130574272,0.0,1.0,0.0,0.0,0.0,0
9,ICLN,2022-10-14,2022-11-11,0.1659146724541665,0.0,0.0,0.0,1.0,0.0,0
9,IEAA.L,2022-10-14,2022-11-11,0.02794411177644698,1.0,0.0,0.0,0.0,0.0,0
9,IEF,2022-10-14,2022-11-11,0.019798492966465343,1.0,0.0,0.0,0.0,0.0,0
9,IEFM.L,2022-10-14,2022-11-11,0.06060386122804471,0.0,1.0,0.0,0.0,0.0,0
9,IEMG,2022-10-14,2022-11-11,0.11182108626198087,0.0,0.0,1.0,0.0,0.0,0
9,IEUS,2022-10-14,2022-11-11,0.23617199428655852,0.0,0.0,0.0,0.0,1.0,0
9,IEVL.L,2022-10-14,2022-11-11,0.08729419074246665,0.0,1.0,0.0,0.0,0.0,0
9,IGF,2022-10-14,2022-11-11,0.13567280365748163,0.0,0.0,1.0,0.0,0.0,0
9,INDA,2022-10-14,2022-11-11,0.09201388888888891,0.0,0.0,1.0,0.0,0.0,0
9,IUMO.L,2022-10-14,2022-11-11,0.07759528321751949,0.0,1.0,0.0,0.0,0.0,0
9,IUVL.L,2022-10-14,2022-11-11,0.12325830653804928,0.0,0.0,1.0,0.0,0.0,0
9,IVV,2022-10-14,2022-11-11,0.11439958606608948,0.0,0.0,1.0,0.0,0.0,0
9,IWM,2022-10-14,2022-11-11,0.1204379562043795,0.0,0.0,1.0,0.0,0.0,0
9,IXN,2022-10-14,2022-11-11,0.15816018726320621,0.0,0.0,0.0,1.0,0.0,0
9,JPEA.L,2022-10-14,2022-11-11,0.0729827742520399,0.0,1.0,0.0,0.0,0.0,0
9,JPM,2022-10-14,2022-11-11,0.21683352208380513,0.0,0.0,0.0,0.0,1.0,0
9,KR,2022-10-14,2022-11-11,0.09128825155817988,0.0,0.0,1.0,0.0,0.0,0
9,LQD,2022-10-14,2022-11-11,0.04489976474373161,1.0,0.0,0.0,0.0,0.0,0
9,MCHI,2022-10-14,2022-11-11,0.07281824646957222,0.0,1.0,0.0,0.0,0.0,0
9,META,2022-10-14,2022-11-11,-0.10839381508362265,1.0,0.0,0.0,0.0,0.0,0
9,MVEU.L,2022-10-14,2022-11-11,0.08256682177253555,0.0,1.0,0.0,0.0,0.0,0
9,OGN,2022-10-14,2022-11-11,0.09823830599670222,0.0,0.0,1.0,0.0,0.0,0
9,PG,2022-10-14,2022-11-11,0.13503856624319419,0.0,0.0,1.0,0.0,0.0,0
9,PPL,2022-10-14,2022-11-11,0.11875771287535995,0.0,0.0,1.0,0.0,0.0,0
9,PRU,2022-10-14,2022-11-11,0.1641456223561082,0.0,0.0,0.0,1.0,0.0,0
9,PYPL,2022-10-14,2022-11-11,0.1312290294519697,0.0,0.0,1.0,0.0,0.0,0
9,RE,2022-10-14,2022-11-11,0.14205715900555507,0.0,0.0,0.0,1.0,0.0,0
9,REET,2022-10-14,2022-11-11,0.1451692005885238,0.0,0.0,0.0,1.0,0.0,0
9,ROL,2022-10-14,2022-11-11,0.19129484820607187,0.0,0.0,0.0,0.0,1.0,0
9,ROST,2022-10-14,2022-11-11,0.18072823063098553,0.0,0.0,0.0,0.0,1.0,0
9,SEGA.L,2022-10-14,2022-11-11,0.03066886297628851,1.0,0.0,0.0,0.0,0.0,0
9,SHY,2022-10-14,2022-11-11,0.006695176231501068,1.0,0.0,0.0,0.0,0.0,0
9,SLV,2022-10-14,2022-11-11,0.18679357525282575,0.0,0.0,0.0,0.0,1.0,0
9,SPMV.L,2022-10-14,2022-11-11,0.07547986722470759,0.0,1.0,0.0,0.0,0.0,0
9,TLT,2022-10-14,2022-11-11,-0.004456693236071431,1.0,0.0,0.0,0.0,0.0,0
9,UNH,2022-10-14,2022-11-11,0.017442962899249934,1.0,0.0,0.0,0.0,0.0,0
9,URI,2022-10-14,2022-11-11,0.26104593675411186,0.0,0.0,0.0,0.0,1.0,0
9,V,2022-10-14,2022-11-11,0.12506048741861692,0.0,0.0,1.0,0.0,0.0,0
9,VRSK,2022-10-14,2022-11-11,0.06850984630163305,0.0,1.0,0.0,0.0,0.0,0
9,VXX,2022-10-14,2022-11-11,-0.20839160839160834,1.0,0.0,0.0,0.0,0.0,0
9,WRK,2022-10-14,2022-11-11,0.19922288943836103,0.0,0.0,0.0,0.0,1.0,0
9,XLB,2022-10-14,2022-11-11,0.19170074253406363,0.0,0.0,0.0,0.0,1.0,0
9,XLC,2022-10-14,2022-11-11,0.04253896619447581,1.0,0.0,0.0,0.0,0.0,0
9,XLE,2022-10-14,2022-11-11,0.16006392992877091,0.0,0.0,0.0,1.0,0.0,0
9,XLF,2022-10-14,2022-11-11,0.15673167407599695,0.0,0.0,0.0,1.0,0.0,0
9,XLI,2022-10-14,2022-11-11,0.17453579643814193,0.0,0.0,0.0,0.0,1.0,0
9,XLK,2022-10-14,2022-11-11,0.1398961061263041,0.0,0.0,0.0,1.0,0.0,0
9,XLP,2022-10-14,2022-11-11,0.08869632656713729,0.0,1.0,0.0,0.0,0.0,0
9,XLU,2022-10-14,2022-11-11,0.09541730878416738,0.0,0.0,1.0,0.0,0.0,0
9,XLV,2022-10-14,2022-11-11,0.07449429460580918,0.0,1.0,0.0,0.0,0.0,0
9,XLY,2022-10-14,2022-11-11,0.07260192735359512,0.0,1.0,0.0,0.0,0.0,0
9,XOM,2022-10-14,2022-11-11,0.1488086701768044,0.0,0.0,0.0,1.0,0.0,0
10,ABBV,2022-11-11,2022-12-09,0.08590483105428039,0.0,0.0,0.0,0.0,1.0,0
10,ACN,2022-11-11,2022-12-09,-0.005790770764395592,0.0,0.0,1.0,0.0,0.0,0
10,AEP,2022-11-11,2022-12-09,0.07334499854184895,0.0,0.0,0.0,0.0,1.0,0
10,AIZ,2022-11-11,2022-12-09,0.02288063777031489,0.0,0.0,0.0,1.0,0.0,0
10,ALLE,2022-11-11,2022-12-09,-0.03909992399201038,1.0,0.0,0.0,0.0,0.0,0
10,AMAT,2022-11-11,2022-12-09,-0.026500516950535968,0.0,1.0,0.0,0.0,0.0,0
10,AMP,2022-11-11,2022-12-09,-0.030558872194577962,0.0,1.0,0.0,0.0,0.0,0
10,AMZN,2022-11-11,2022-12-09,-0.11608294473658103,1.0,0.0,0.0,0.0,0.0,0
10,AVB,2022-11-11,2022-12-09,0.01478302913090776,0.0,0.0,0.0,1.0,0.0,0
10,AVY,2022-11-11,2022-12-09,-0.029381246245426373,0.0,1.0,0.0,0.0,0.0,0
10,AXP,2022-11-11,2022-12-09,-0.006394350685108969,0.0,0.0,1.0,0.0,0.0,0
10,BDX,2022-11-11,2022-12-09,0.09157118357881923,0.0,0.0,0.0,0.0,1.0,0
10,BF-B,2022-11-11,2022-12-09,-0.02194574045273891,0.0,1.0,0.0,0.0,0.0,0
10,BMY,2022-11-11,2022-12-09,0.037776657289952685,0.0,0.0,0.0,0.0,1.0,0
10,BR,2022-11-11,2022-12-09,0.01514096388137072,0.0,0.0,0.0,1.0,0.0,0
10,CARR,2022-11-11,2022-12-09,-0.031938699396487344,0.0,1.0,0.0,0.0,0.0,0
10,CDW,2022-11-11,2022-12-09,0.00928863325951034,0.0,0.0,1.0,0.0,0.0,0
10,CE,2022-11-11,2022-12-09,-0.07417077564090893,1.0,0.0,0.0,0.0,0.0,0
10,CHTR,2022-11-11,2022-12-09,-0.03506592292089246,0.0,1.0,0.0,0.0,0.0,0
10,CNC,2022-11-11,2022-12-09,0.05093213110759117,0.0,0.0,0.0,0.0,1.0,0
10,CNP,2022-11-11,2022-12-09,0.051804464223628346,0.0,0.0,0.0,0.0,1.0,0
10,COP,2022-11-11,2022-12-09,-0.17548098772913207,1.0,0.0,0.0,0.0,0.0,0
10,CTAS,2022-11-11,2022-12-09,0.02427900130215706,0.0,0.0,0.0,1.0,0.0,0
10,CZR,2022-11-11,2022-12-09,-0.05333844973138899,1.0,0.0,0.0,0.0,0.0,0
10,DG,2022-11-11,2022-12-09,-0.023605322863533215,0.0,1.0,0.0,0.0,0.0,0
10,DPZ,2022-11-11,2022-12-09,-0.010558118914303553,0.0,1.0,0.0,0.0,0.0,0
10,DRE,2022-11-11,2022-12-09,0.0,0.0,0.0,1.0,0.0,0.0,0
10,DXC,2022-11-11,2022-12-09,-0.10658520027155467,1.0,0.0,0.0,0.0,0.0,0
10,EWA,2022-11-11,2022-12-09,0.016221288765752056,0.0,0.0,0.0,1.0,0.0,0
10,EWC,2022-11-11,2022-12-09,-0.033966525742746334,0.0,1.0,0.0,0.0,0.0,0
10,EWG,2022-11-11,2022-12-09,0.01728305535412143,0.0,0.0,0.0,1.0,0.0,0
10,EWH,2022-11-11,2022-12-09,0.10360835619328984,0.0,0.0,0.0,0.0,1.0,0
10,EWJ,2022-11-11,2022-12-09,0.005837711617046123,0.0,0.0,1.0,0.0,0.0,0
10,EWL,2022-11-11,2022-12-09,-0.012237358577695708,0.0,1.0,0.0,0.0,0.0,0
10,EWQ,2022-11-11,2022-12-09,0.022201890820372112,0.0,0.0,0.0,1.0,0.0,0
10,EWT,2022-11-11,2022-12-09,0.02910883319436963,0.0,0.0,0.0,1.0,0.0,0
10,EWU,2022-11-11,2022-12-09,0.05492115280043501,0.0,0.0,0.0,0.0,1.0,0
10,EWY,2022-11-11,2022-12-09,-0.04429852338255393,1.0,0.0,0.0,0.0,0.0,0
10,EWZ,2022-11-11,2022-12-09,-0.0228667625293726,0.0,1.0,0.0,0.0,0.0,0
10,FTV,2022-11-11,2022-12-09,-0.039139143529687066,1.0,0.0,0.0,0.0,0.0,0
10,GOOG,2022-11-11,2022-12-09,-0.037837279024087775,1.0,0.0,0.0,0.0,0.0,0
10,GPC,2022-11-11,2022-12-09,0.02918838337351973,0.0,0.0,0.0,1.0,0.0,0
10,GSG,2022-11-11,2022-12-09,-0.11284567350579844,1.0,0.0,0.0,0.0,0.0,0
10,HIG,2022-11-11,2022-12-09,0.019435377029924768,0.0,0.0,0.0,1.0,0.0,0
10,HIGH.L,2022-11-11,2022-12-09,0.0077704722056185895,0.0,0.0,1.0,0.0,0.0,0
10,HST,2022-11-11,2022-12-09,-0.04685379227971114,1.0,0.0,0.0,0.0,0.0,0
10,HYG,2022-11-11,2022-12-09,0.012194789622847316,0.0,0.0,1.0,0.0,0.0,0
10,IAU,2022-11-11,2022-12-09,0.014600715137067784,0.0,0.0,1.0,0.0,0.0,0
10,ICLN,2022-11-11,2022-12-09,0.006368178700891495,0.0,0.0,1.0,0.0,0.0,0
10,IEAA.L,2022-11-11,2022-12-09,0.018554476806904058,0.0,0.0,0.0,1.0,0.0,0
10,IEF,2022-11-11,2022-12-09,0.01990601680812972,0.0,0.0,0.0,1.0,0.0,0
10,IEFM.L,2022-11-11,2022-12-09,0.00978580715800996,0.0,0.0,1.0,0.0,0.0,0
10,IEMG,2022-11-11,2022-12-09,0.02301011148561053,0.0,0.0,0.0,1.0,0.0,0
10,IEUS,2022-11-11,2022-12-09,-0.0005976571838393725,0.0,0.0,1.0,0.0,0.0,0
10,IEVL.L,2022-11-11,2022-12-09,0.023285714285714323,0.0,0.0,0.0,1.0,0.0,0
10,IGF,2022-11-11,2022-12-09,0.0120552714612121,0.0,0.0,1.0,0.0,0.0,0
10,INDA,2022-11-11,2022-12-09,-0.028389734272087214,0.0,1.0,0.0,0.0,0.0,0
10,IUMO.L,2022-11-11,2022-12-09,0.011235955056179798,0.0,0.0,1.0,0.0,0.0,0
10,IUVL.L,2022-11-11,2022-12-09,0.00011927480916023923,0.0,0.0,1.0,0.0,0.0,0
10,IVV,2022-11-11,2022-12-09,-0.012895032726980627,0.0,1.0,0.0,0.0,0.0,0
10,IWM,2022-11-11,2022-12-09,-0.04430182431923969,1.0,0.0,0.0,0.0,0.0,0
10,IXN,2022-11-11,2022-12-09,-0.017023315900235453,0.0,1.0,0.0,0.0,0.0,0
10,JPEA.L,2022-11-11,2022-12-09,0.0483734685255598,0.0,0.0,0.0,0.0,1.0,0
10,JPM,2022-11-11,2022-12-09,-0.02320785061202602,0.0,1.0,0.0,0.0,0.0,0
10,KR,2022-11-11,2022-12-09,-0.008008760252501343,0.0,1.0,0.0,0.0,0.0,0
10,LQD,2022-11-11,2022-12-09,0.04102682523188234,0.0,0.0,0.0,0.0,1.0,0
10,MCHI,2022-11-11,2022-12-09,0.13691138521271815,0.0,0.0,0.0,0.0,1.0,0
10,META,2022-11-11,2022-12-09,0.02548221553707317,0.0,0.0,0.0,1.0,0.0,0
10,MVEU.L,2022-11-11,2022-12-09,0.012495001999200318,0.0,0.0,1.0,0.0,0.0,0
10,OGN,2022-11-11,2022-12-09,0.06874753062030826,0.0,0.0,0.0,0.0,1.0,0
10,PG,2022-11-11,2022-12-09,0.07058269267833055,0.0,0.0,0.0,0.0,1.0,0
10,PPL,2022-11-11,2022-12-09,0.0644556384895393,0.0,0.0,0.0,0.0,1.0,0
10,PRU,2022-11-11,2022-12-09,-0.0698122556846335,1.0,0.0,0.0,0.0,0.0,0
10,PYPL,2022-11-11,2022-12-09,-0.19180489948368679,1.0,0.0,0.0,0.0,0.0,0
10,RE,2022-11-11,2022-12-09,0.0827706112561781,0.0,0.0,0.0,0.0,1.0,0
10,REET,2022-11-11,2022-12-09,-0.006852248394004288,0.0,1.0,0.0,0.0,0.0,0
10,ROL,2022-11-11,2022-12-09,-0.07406245475167726,1.0,0.0,0.0,0.0,0.0,0
10,ROST,2022-11-11,2022-12-09,0.19776897414512093,0.0,0.0,0.0,0.0,1.0,0
10,SEGA.L,2022-11-11,2022-12-09,0.0023552667549892096,0.0,0.0,1.0,0.0,0.0,0
10,SHY,2022-11-11,2022-12-09,0.003021896363816504,0.0,0.0,1.0,0.0,0.0,0
10,SLV,2022-11-11,2022-12-09,0.08070175438596489,0.0,0.0,0.0,0.0,1.0,0
10,SPMV.L,2022-11-11,2022-12-09,0.02885131508319922,0.0,0.0,0.0,1.0,0.0,0
10,TLT,2022-11-11,2022-12-09,0.08881250578876408,0.0,0.0,0.0,0.0,1.0,0
10,UNH,2022-11-11,2022-12-09,0.035974761564414204,0.0,0.0,0.0,1.0,0.0,0
10,URI,2022-11-11,2022-12-09,0.009503950644941785,0.0,0.0,1.0,0.0,0.0,0
10,V,2022-11-11,2022-12-09,0.018049941593067474,0.0,0.0,0.0,1.0,0.0,0
10,VRSK,2022-11-11,2022-12-09,0.023784773923841547,0.0,0.0,0.0,1.0,0.0,0
10,VXX,2022-11-11,2022-12-09,-0.09893992932862189,1.0,0.0,0.0,0.0,0.0,0
10,WRK,2022-11-11,2022-12-09,-0.0472620163341813,1.0,0.0,0.0,0.0,0.0,0
10,XLB,2022-11-11,2022-12-09,-0.003319831035465218,0.0,0.0,1.0,0.0,0.0,0
10,XLC,2022-11-11,2022-12-09,-0.011603671489839283,0.0,1.0,0.0,0.0,0.0,0
10,XLE,2022-11-11,2022-12-09,-0.11220316551133101,1.0,0.0,0.0,0.0,0.0,0
10,XLF,2022-11-11,2022-12-09,-0.03736639829438665,0.0,1.0,0.0,0.0,0.0,0
10,XLI,2022-11-11,2022-12-09,-0.004623553877526425,0.0,0.0,1.0,0.0,0.0,0
10,XLK,2022-11-11,2022-12-09,-0.016744753611835167,0.0,1.0,0.0,0.0,0.0,0
10,XLP,2022-11-11,2022-12-09,0.032248342374924646,0.0,0.0,0.0,1.0,0.0,0
10,XLU,2022-11-11,2022-12-09,0.04039865535267366,0.0,0.0,0.0,0.0,1.0,0
10,XLV,2022-11-11,2022-12-09,0.03642973511132553,0.0,0.0,0.0,0.0,1.0,0
10,XLY,2022-11-11,2022-12-09,-0.03901336613819496,1.0,0.0,0.0,0.0,0.0,0
10,XOM,2022-11-11,2022-12-09,-0.08381706479772451,1.0,0.0,0.0,0.0,0.0,0
11,ABBV,2022-12-09,2023-01-06,0.02140858324459522,0.0,0.0,0.0,1.0,0.0,0
11,ACN,2022-12-09,2023-01-06,-0.066572666979999,1.0,0.0,0.0,0.0,0.0,0
11,AEP,2022-12-09,2023-01-06,-0.0005120541732414323,0.0,0.0,1.0,0.0,0.0,0
11,AIZ,2022-12-09,2023-01-06,-0.01357778459650207,0.0,1.0,0.0,0.0,0.0,0
11,ALLE,2022-12-09,2023-01-06,0.02481558470226824,0.0,0.0,0.0,1.0,0.0,0
11,AMAT,2022-12-09,2023-01-06,-0.028600708030557177,1.0,0.0,0.0,0.0,0.0,0
11,AMP,2022-12-09,2023-01-06,0.0007471038005390174,0.0,0.0,1.0,0.0,0.0,0
11,AMZN,2022-12-09,2023-01-06,-0.03378605904141885,1.0,0.0,0.0,0.0,0.0,0
11,AVB,2022-12-09,2023-01-06,-0.025466630138291726,0.0,1.0,0.0,0.0,0.0,0
11,AVY,2022-12-09,2023-01-06,0.05952849828391388,0.0,0.0,0.0,0.0,1.0,0
11,AXP,2022-12-09,2023-01-06,-0.020851807417453495,0.0,1.0,0.0,0.0,0.0,0
11,BDX,2022-12-09,2023-01-06,0.04741518578352173,0.0,0.0,0.0,0.0,1.0,0
11,BF-B,2022-12-09,2023-01-06,-0.051678445229682055,1.0,0.0,0.0,0.0,0.0,0
11,BMY,2022-12-09,2023-01-06,-0.0666274564958893,1.0,0.0,0.0,0.0,0.0,0
11,BR,2022-12-09,2023-01-06,-0.03041018387553049,1.0,0.0,0.0,0.0,0.0,0
11,CARR,2022-12-09,2023-01-06,0.007051461660595862,0.0,0.0,1.0,0.0,0.0,0
11,CDW,2022-12-09,2023-01-06,-0.012184602113435363,0.0,1.0,0.0,0.0,0.0,0
11,CE,2022-12-09,2023-01-06,0.13931550865194703,0.0,0.0,0.0,0.0,1.0,0
11,CHTR,2022-12-09,2023-01-06,-0.033738865386131266,1.0,0.0,0.0,0.0,0.0,0
11,CNC,2022-12-09,2023-01-06,-0.08800000000000004,1.0,0.0,0.0,0.0,0.0,0
11,CNP,2022-12-09,2023-01-06,-0.015106439243686275,0.0,1.0,0.0,0.0,0.0,0
11,COP,2022-12-09,2023-01-06,0.0813298668846978,0.0,0.0,0.0,0.0,1.0,0
11,CTAS,2022-12-09,2023-01-06,-0.02540371791923875,0.0,1.0,0.0,0.0,0.0,0
11,CZR,2022-12-09,2023-01-06,-0.10599918929874348,1.0,0.0,0.0,0.0,0.0,0
11,DG,2022-12-09,2023-01-06,0.024060646011865538,0.0,0.0,0.0,1.0,0.0,0
11,DPZ,2022-12-09,2023-01-06,-0.052352661334041393,1.0,0.0,0.0,0.0,0.0,0
11,DRE,2022-12-09,2023-01-06,0.0,0.0,0.0,1.0,0.0,0.0,0
11,DXC,2022-12-09,2023-01-06,0.07028875379939215,0.0,0.0,0.0,0.0,1.0,0
11,EWA,2022-12-09,2023-01-06,0.012268589771777843,0.0,0.0,1.0,0.0,0.0,0
11,EWC,2022-12-09,2023-01-06,0.011360570726297321,0.0,0.0,1.0,0.0,0.0,0
11,EWG,2022-12-09,2023-01-06,0.04391905271078366,0.0,0.0,0.0,0.0,1.0,0
11,EWH,2022-12-09,2023-01-06,0.05497131931166341,0.0,0.0,0.0,0.0,1.0,0
11,EWJ,2022-12-09,2023-01-06,-0.00663813116656993,0.0,1.0,0.0,0.0,0.0,0
11,EWL,2022-12-09,2023-01-06,0.024076671341748505,0.0,0.0,0.0,1.0,0.0,0
11,EWQ,2022-12-09,2023-01-06,0.042723312846828634,0.0,0.0,0.0,0.0,1.0,0
11,EWT,2022-12-09,2023-01-06,0.00011914690813762546,0.0,0.0,1.0,0.0,0.0,0
11,EWU,2022-12-09,2023-01-06,0.020940721649484604,0.0,0.0,0.0,1.0,0.0,0
11,EWY,2022-12-09,2023-01-06,0.04439871651785713,0.0,0.0,0.0,0.0,1.0,0
11,EWZ,2022-12-09,2023-01-06,0.01575679264922293,0.0,0.0,0.0,1.0,0.0,0
11,FTV,2022-12-09,2023-01-06,-0.002738892270237258,0.0,1.0,0.0,0.0,0.0,0
11,GOOG,2022-12-09,2023-01-06,-0.0527559901149672,1.0,0.0,0.0,0.0,0.0,0
11,GPC,2022-12-09,2023-01-06,-0.06265774168769883,1.0,0.0,0.0,0.0,0.0,0
11,GSG,2022-12-09,2023-01-06,0.004022121669180406,0.0,0.0,1.0,0.0,0.0,0
11,HIG,2022-12-09,2023-01-06,0.0570739549839229,0.0,0.0,0.0,0.0,1.0,0
11,HIGH.L,2022-12-09,2023-01-06,0.008896797153024898,0.0,0.0,1.0,0.0,0.0,0
11,HST,2022-12-09,2023-01-06,-0.07894736842105259,1.0,0.0,0.0,0.0,0.0,0
11,HYG,2022-12-09,2023-01-06,0.011819026209161766,0.0,0.0,1.0,0.0,0.0,0
11,IAU,2022-12-09,2023-01-06,0.04052863436123356,0.0,0.0,0.0,1.0,0.0,0
11,ICLN,2022-12-09,2023-01-06,-0.032320872274143375,1.0,0.0,0.0,0.0,0.0,0
11,IEAA.L,2022-12-09,2023-01-06,-0.007201864011861853,0.0,1.0,0.0,0.0,0.0,0
11,IEF,2022-12-09,2023-01-06,0.007378066925942354,0.0,0.0,1.0,0.0,0.0,0
11,IEFM.L,2022-12-09,2023-01-06,0.03686635944700467,0.0,0.0,0.0,1.0,0.0,0
11,IEMG,2022-12-09,2023-01-06,0.03993748548015809,0.0,0.0,0.0,1.0,0.0,0
11,IEUS,2022-12-09,2023-01-06,0.03137583223697336,0.0,0.0,0.0,1.0,0.0,0
11,IEVL.L,2022-12-09,2023-01-06,0.024431104285913698,0.0,0.0,0.0,1.0,0.0,0
11,IGF,2022-12-09,2023-01-06,0.017222473069728482,0.0,0.0,0.0,1.0,0.0,0
11,INDA,2022-12-09,2023-01-06,-0.01636278634876117,0.0,1.0,0.0,0.0,0.0,0
11,IUMO.L,2022-12-09,2023-01-06,-0.010628019323671443,0.0,1.0,0.0,0.0,0.0,0
11,IUVL.L,2022-12-09,2023-01-06,-0.006797853309481262,0.0,1.0,0.0,0.0,0.0,0
11,IVV,2022-12-09,2023-01-06,-0.008847982507436928,0.0,1.0,0.0,0.0,0.0,0
11,IWM,2022-12-09,2023-01-06,-0.0012373453318335144,0.0,1.0,0.0,0.0,0.0,0
11,IXN,2022-12-09,2023-01-06,-0.03764626081058172,1.0,0.0,0.0,0.0,0.0,0
11,JPEA.L,2022-12-09,2023-01-06,-0.0010074551682449917,0.0,0.0,1.0,0.0,0.0,0
11,JPM,2022-12-09,2023-01-06,0.051444077718745915,0.0,0.0,0.0,0.0,1.0,0
11,KR,2022-12-09,2023-01-06,-0.015713945585593365,0.0,1.0,0.0,0.0,0.0,0
11,LQD,2022-12-09,2023-01-06,0.000637731524270792,0.0,0.0,1.0,0.0,0.0,0
11,MCHI,2022-12-09,2023-01-06,0.08825121819166215,0.0,0.0,0.0,0.0,1.0,0
11,META,2022-12-09,2023-01-06,0.1218291630716135,0.0,0.0,0.0,0.0,1.0,0
11,MVEU.L,2022-12-09,2023-01-06,0.0030605193010167643,0.0,0.0,1.0,0.0,0.0,0
11,OGN,2022-12-09,2023-01-06,0.07763401109057293,0.0,0.0,0.0,0.0,1.0,0
11,PG,2022-12-09,2023-01-06,0.019876115989571834,0.0,0.0,0.0,1.0,0.0,0
